"","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported","PassengerGroup","PassengerNumInGroup","CabinPlatform","CabinNumber","CabinSide","amountSpent"
"222","0237_01","Europa",TRUE,"TRAPPIST-1e",42,FALSE,0,0,0,0,0,TRUE,"0237","01","B",11,"P",0
"224","0240_01","Mars",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,TRUE,"0240","01","F",52,"P",0
"226","0242_01","Unknown",FALSE,"TRAPPIST-1e",18,FALSE,313,1,691,283,0,FALSE,"0242","01","F",46,"S",1288
"227","0243_01","Earth",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,FALSE,"0243","01","G",37,"S",0
"230","0245_01","Europa",FALSE,"55 Cancri e",46,FALSE,0,3571,0,0,7,TRUE,"0245","01","C",6,"P",3578
"231","0245_02","Europa",FALSE,"TRAPPIST-1e",33,FALSE,0,86,796,584,10912,FALSE,"0245","02","C",6,"P",12378
"232","0246_01","Mars",FALSE,"TRAPPIST-1e",21,FALSE,2947,0,287,27,0,FALSE,"0246","01","D",8,"P",3261
"233","0248_01","Europa",FALSE,"TRAPPIST-1e",33,FALSE,0,1,0,8620,1063,FALSE,"0248","01","C",10,"S",9684
"234","0250_01","Earth",TRUE,"PSO J318.5-22",47,FALSE,219.598890210067,0,0,0,0,FALSE,"0250","01","G",38,"S",219.598890210067
"235","0251_01","Unknown",TRUE,"55 Cancri e",54,FALSE,0,0,0,0,0,TRUE,"0251","01","C",11,"S",0
"236","0252_01","Earth",FALSE,"TRAPPIST-1e",30,FALSE,335,695,541,0,0,FALSE,"0252","01","F",53,"P",1571
"237","0253_01","Earth",FALSE,"TRAPPIST-1e",29,FALSE,272,615,0,0,1,FALSE,"0253","01","G",42,"P",888
"238","0254_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,702,172,408,2,6,TRUE,"0254","01","F",54,"P",1290
"239","0255_01","Europa",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,TRUE,"0255","01","A",3,"S",0
"240","0257_01","Mars",FALSE,"55 Cancri e",21,FALSE,1664,0,177.691390728477,0,0,FALSE,"0257","01","F",49,"S",1841.69139072848
"241","0257_02","Mars",TRUE,"TRAPPIST-1e",60,FALSE,0,0,0,0,0,TRUE,"0257","02","F",49,"S",0
"242","0258_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,0,0,313,299,92,FALSE,"0258","01","F",50,"S",704
"243","0260_01","Europa",FALSE,"TRAPPIST-1e",26,FALSE,0,4810,0,981,2054,FALSE,"0260","01","E",16,"S",7845
"244","0261_01","Earth",FALSE,"TRAPPIST-1e",26,FALSE,66,29,0,0,803,FALSE,"0261","01","F",56,"P",898
"245","0263_01","Earth",TRUE,"TRAPPIST-1e",28,FALSE,0,0,0,0,0,TRUE,"0263","01","G",43,"P",0
"246","0265_01","Europa",TRUE,"TRAPPIST-1e",39,FALSE,0,0,0,296.987837123215,0,TRUE,"0265","01","D",8,"S",296.987837123215
"247","0267_01","Earth",FALSE,"TRAPPIST-1e",13,FALSE,118,0,0,754,1,FALSE,"0267","01","F",51,"S",873
"248","0269_01","Earth",FALSE,"55 Cancri e",47,FALSE,0,231,592,0,0,TRUE,"0269","01","F",52,"S",823
"249","0270_01","Earth",FALSE,"TRAPPIST-1e",63,FALSE,0,25,128,0,1240,FALSE,"0270","01","F",59,"P",1393
"251","0277_01","Earth",FALSE,"55 Cancri e",50,FALSE,44,2390,0,53,0,TRUE,"0277","01","F",61,"P",2487
"253","0278_02","Earth",FALSE,"TRAPPIST-1e",45,FALSE,0,97,0,14,333,FALSE,"0278","02","G",45,"P",444
"254","0281_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,0,0,2078,0,0,TRUE,"0281","01","F",63,"P",2078
"255","0282_01","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,918,0,0,0,TRUE,"0282","01","F",54,"S",918
"256","0283_01","Earth",TRUE,"PSO J318.5-22",29,FALSE,0,0,0,0,0,TRUE,"0283","01","G",46,"P",0
"257","0283_02","Earth",FALSE,"TRAPPIST-1e",22,FALSE,146,654,1,0,2,TRUE,"0283","02","F",64,"P",803
"258","0285_01","Europa",TRUE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,TRUE,"0285","01","E",16,"P",0
"259","0285_02","Europa",TRUE,"55 Cancri e",42,FALSE,0,0,0,0,0,TRUE,"0285","02","E",16,"P",0
"260","0286_01","Earth",FALSE,"55 Cancri e",57,FALSE,3,1281,29,162,13,FALSE,"0286","01","F",65,"P",1488
"262","0287_02","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,587,32,6,1460,FALSE,"0287","02","B",12,"P",2085
"263","0288_01","Earth",FALSE,"55 Cancri e",19,FALSE,0,0,0,0,828,FALSE,"0288","01","F",55,"S",828
"264","0289_01","Europa",TRUE,"55 Cancri e",19,FALSE,0,0,0,0,0,TRUE,"0289","01","C",12,"S",0
"265","0290_01","Europa",FALSE,"55 Cancri e",26,FALSE,0,4458,0,1157,262,TRUE,"0290","01","B",7,"S",5877
"266","0290_02","Europa",TRUE,"TRAPPIST-1e",17,FALSE,0,0,0,0,0,TRUE,"0290","02","B",7,"S",0
"268","0290_04","Europa",FALSE,"55 Cancri e",9,FALSE,0,0,0,0,0,TRUE,"0290","04","B",7,"S",0
"269","0291_01","Europa",FALSE,"TRAPPIST-1e",40,FALSE,0,6500,88,1090,0,TRUE,"0291","01","D",10,"S",7678
"270","0294_01","Europa",TRUE,"TRAPPIST-1e",50,FALSE,0,0,0,296.987837123215,0,TRUE,"0294","01","B",8,"S",296.987837123215
"271","0297_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,90,2,1324,17,0,TRUE,"0297","01","G",47,"P",1433
"272","0298_01","Europa",TRUE,"55 Cancri e",57,FALSE,0,0,0,0,0,TRUE,"0298","01","A",3,"P",0
"274","0302_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,0,0,15,0,1370,FALSE,"0302","01","F",67,"P",1385
"275","0303_01","Unknown",TRUE,"TRAPPIST-1e",23,FALSE,0,0,0,0,0,TRUE,"0303","01","G",41,"S",0
"276","0304_01","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,422,0,1851,5166,FALSE,"0304","01","E",18,"S",7439
"277","0305_01","Europa",FALSE,"55 Cancri e",23,FALSE,0,584,0,20,2469,FALSE,"0305","01","C",7,"P",3073
"278","0306_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,368,175,259,1,101,FALSE,"0306","01","E",19,"S",904
"279","0307_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,0,1359,0,0,TRUE,"0307","01","F",59,"S",1359
"280","0309_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,1194,0,157,6,0,FALSE,"0309","01","F",60,"S",1357
"282","0313_01","Earth",FALSE,"PSO J318.5-22",60,FALSE,7,540,1,0,4,TRUE,"0313","01","F",68,"P",552
"284","0313_03","Earth",FALSE,"55 Cancri e",49,FALSE,331,0,0,318,0,TRUE,"0313","03","F",68,"P",649
"285","0313_04","Earth",FALSE,"55 Cancri e",0,FALSE,0,0,0,0,0,TRUE,"0313","04","G",50,"P",0
"286","0314_01","Earth",FALSE,"55 Cancri e",26,FALSE,386,0,74,0,1330,FALSE,"0314","01","G",51,"P",1790
"287","0315_01","Unknown",TRUE,"PSO J318.5-22",35,FALSE,0,0,0,0,0,TRUE,"0315","01","G",42,"S",0
"288","0316_01","Europa",FALSE,"TRAPPIST-1e",24,FALSE,0,2628,177.691390728477,170,0,TRUE,"0316","01","B",9,"S",2975.69139072848
"289","0316_02","Europa",TRUE,"TRAPPIST-1e",20,FALSE,0,0,0,0,285.502841284525,TRUE,"0316","02","B",9,"S",285.502841284525
"290","0320_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,2,0,296.987837123215,0,FALSE,"0320","01","G",44,"S",298.987837123215
"291","0320_02","Earth",FALSE,"TRAPPIST-1e",21,FALSE,0,5,3,0,285.502841284525,FALSE,"0320","02","G",44,"S",293.502841284525
"292","0321_01","Unknown",FALSE,"TRAPPIST-1e",59,TRUE,1018,0,209,0,0,FALSE,"0321","01","F",61,"S",1227
"293","0322_01","Earth",TRUE,"PSO J318.5-22",13,FALSE,0,0,0,0,0,FALSE,"0322","01","G",45,"S",0
"294","0324_01","Earth",TRUE,"55 Cancri e",43,FALSE,0,0,0,0,0,FALSE,"0324","01","G",53,"P",0
"295","0326_01","Earth",TRUE,"TRAPPIST-1e",29,FALSE,0,0,0,0,0,FALSE,"0326","01","G",47,"S",0
"297","0330_01","Europa",FALSE,"TRAPPIST-1e",2,FALSE,0,0,0,0,0,TRUE,"0330","01","C",14,"S",0
"298","0330_02","Europa",FALSE,"TRAPPIST-1e",32,FALSE,247,4651,0,46,202,TRUE,"0330","02","C",14,"S",5146
"299","0330_03","Europa",FALSE,"TRAPPIST-1e",33,FALSE,443,317,0,148,1260,FALSE,"0330","03","C",14,"S",2168
"300","0331_01","Earth",FALSE,"TRAPPIST-1e",25,FALSE,0,0,251,0,552,FALSE,"0331","01","F",72,"P",803
"301","0333_01","Mars",TRUE,"55 Cancri e",29,FALSE,0,0,0,0,0,TRUE,"0333","01","F",73,"P",0
"302","0334_01","Mars",FALSE,"TRAPPIST-1e",29,FALSE,5715,2,211,1476,0,FALSE,"0334","01","F",62,"S",7404
"303","0336_01","Earth",FALSE,"TRAPPIST-1e",44,FALSE,695,1,16,0,0,FALSE,"0336","01","F",74,"P",712
"304","0337_01","Mars",TRUE,"55 Cancri e",2,FALSE,0,0,0,0,0,TRUE,"0337","01","F",63,"S",0
"305","0337_02","Mars",FALSE,"TRAPPIST-1e",19,FALSE,417,349,634,3,1057,TRUE,"0337","02","F",63,"S",2460
"306","0337_03","Mars",FALSE,"55 Cancri e",0,FALSE,0,0,0,0,0,TRUE,"0337","03","F",63,"S",0
"307","0338_01","Earth",TRUE,"TRAPPIST-1e",18,FALSE,0,0,177.691390728477,0,0,TRUE,"0338","01","G",48,"S",177.691390728477
"308","0340_01","Europa",TRUE,"55 Cancri e",38,FALSE,0,0,0,0,0,TRUE,"0340","01","B",10,"S",0
"309","0341_01","Earth",TRUE,"PSO J318.5-22",5,FALSE,0,0,0,0,0,FALSE,"0341","01","G",57,"P",0
"310","0343_01","Earth",FALSE,"PSO J318.5-22",31,FALSE,121,0,0,274,907,FALSE,"0343","01","F",76,"P",1302
"311","0345_01","Mars",TRUE,"TRAPPIST-1e",30,FALSE,0,0,0,0,0,FALSE,"0345","01","E",21,"S",0
"312","0346_01","Earth",TRUE,"55 Cancri e",15,FALSE,0,0,0,0,0,TRUE,"0346","01","G",59,"P",0
"313","0347_01","Mars",FALSE,"TRAPPIST-1e",27,FALSE,434,0,1434,0,0,FALSE,"0347","01","F",64,"S",1868
"314","0348_01","Mars",FALSE,"TRAPPIST-1e",22,FALSE,142,2876,202,3,0,TRUE,"0348","01","D",12,"P",3223
"316","0350_01","Earth",TRUE,"PSO J318.5-22",14,FALSE,0,0,0,0,0,TRUE,"0350","01","G",60,"P",0
"317","0352_01","Mars",FALSE,"TRAPPIST-1e",23,FALSE,2001,0,2975,0,0,FALSE,"0352","01","F",78,"P",4976
"319","0356_01","Europa",TRUE,"55 Cancri e",36,FALSE,0,0,0,0,0,TRUE,"0356","01","B",15,"P",0
"320","0357_01","Earth",FALSE,"TRAPPIST-1e",41,FALSE,219.598890210067,1198,0,124,572,FALSE,"0357","01","F",65,"S",2113.59889021007
"321","0358_01","Earth",TRUE,"TRAPPIST-1e",50,FALSE,0,0,0,0,0,TRUE,"0358","01","G",50,"S",0
"322","0358_02","Earth",TRUE,"PSO J318.5-22",32,FALSE,0,0,0,0,0,TRUE,"0358","02","G",50,"S",0
"323","0359_01","Earth",FALSE,"PSO J318.5-22",26,FALSE,148,0,453,0,88,FALSE,"0359","01","F",66,"S",689
"324","0360_01","Earth",FALSE,"TRAPPIST-1e",15,FALSE,358,212,33,0,112,FALSE,"0360","01","F",67,"S",715
"325","0361_01","Earth",FALSE,"55 Cancri e",33,FALSE,0,36,0,280,417,TRUE,"0361","01","F",68,"S",733
"327","0368_01","Mars",FALSE,"TRAPPIST-1e",26,FALSE,2832,107,4447,15,4,FALSE,"0368","01","F",82,"P",7405
"328","0368_02","Mars",TRUE,"TRAPPIST-1e",61,FALSE,0,0,0,0,0,TRUE,"0368","02","F",82,"P",0
"329","0369_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,0,592,177,58,TRUE,"0369","01","G",53,"S",827
"330","0370_01","Earth",FALSE,"TRAPPIST-1e",30,FALSE,0,95,0,441,1023,FALSE,"0370","01","F",83,"P",1559
"331","0371_01","Mars",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,TRUE,"0371","01","F",84,"P",0
"332","0372_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,0,5,0,2766,0,FALSE,"0372","01","F",85,"P",2771
"333","0373_01","Earth",TRUE,"TRAPPIST-1e",41,FALSE,0,0,0,0,0,FALSE,"0373","01","G",62,"P",0
"334","0375_01","Earth",FALSE,"TRAPPIST-1e",20,FALSE,0,0,558,0,230,FALSE,"0375","01","E",22,"P",788
"335","0376_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,116,0,786,6,0,TRUE,"0376","01","G",54,"S",908
"336","0377_01","Europa",FALSE,"55 Cancri e",63,FALSE,0,1068,0,176,8188,FALSE,"0377","01","C",15,"S",9432
"337","0378_01","Europa",FALSE,"55 Cancri e",18,FALSE,17,215,4,5132,697,FALSE,"0378","01","B",11,"S",6065
"338","0378_02","Europa",TRUE,"55 Cancri e",21,FALSE,0,0,0,0,0,TRUE,"0378","02","B",11,"S",0
"339","0378_03","Europa",FALSE,"TRAPPIST-1e",79,FALSE,5649,235,7,2579,2175,FALSE,"0378","03","B",11,"S",10645
"340","0378_04","Europa",TRUE,"TRAPPIST-1e",56,FALSE,0,0,0,0,0,TRUE,"0378","04","B",11,"S",0
"341","0378_05","Europa",TRUE,"TRAPPIST-1e",13,FALSE,0,0,0,0,0,TRUE,"0378","05","B",11,"S",0
"342","0378_06","Europa",FALSE,"TRAPPIST-1e",33,FALSE,0,2491,6,1173,1059,FALSE,"0378","06","B",11,"S",4729
"343","0378_07","Europa",TRUE,"TRAPPIST-1e",32,FALSE,0,0,0,0,0,TRUE,"0378","07","B",11,"S",0
"344","0379_01","Earth",FALSE,"TRAPPIST-1e",31,FALSE,198,0,591,0,164,TRUE,"0379","01","G",63,"P",953
"346","0381_01","Europa",TRUE,"55 Cancri e",18,FALSE,0,0,0,0,0,TRUE,"0381","01","B",16,"P",0
"347","0381_02","Europa",TRUE,"55 Cancri e",38,FALSE,0,0,177.691390728477,0,0,TRUE,"0381","02","B",16,"P",177.691390728477
"348","0382_01","Unknown",FALSE,"Unknown",23,FALSE,348,0,0,4,368,FALSE,"0382","01","G",64,"P",720
"349","0383_01","Earth",FALSE,"TRAPPIST-1e",28,FALSE,82,773,0,3693,140,FALSE,"0383","01","G",55,"S",4688
"350","0383_02","Earth",TRUE,"PSO J318.5-22",34,FALSE,0,0,0,0,0,FALSE,"0383","02","G",55,"S",0
"351","0384_01","Earth",FALSE,"55 Cancri e",0,FALSE,0,0,0,0,0,TRUE,"0384","01","G",56,"S",0
"352","0384_02","Earth",FALSE,"TRAPPIST-1e",14,FALSE,3,0,881,25,0,TRUE,"0384","02","G",56,"S",909
"353","0385_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,13,747,0,0,128,FALSE,"0385","01","G",65,"P",888
"354","0387_01","Earth",TRUE,"TRAPPIST-1e",49,FALSE,0,0,0,0,0,FALSE,"0387","01","G",66,"P",0
"355","0388_01","Earth",TRUE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,FALSE,"0388","01","G",57,"S",0
"356","0389_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,391,44,356,0,0,FALSE,"0389","01","E",23,"P",791
"357","0391_01","Europa",FALSE,"PSO J318.5-22",27,TRUE,69,5728,0,0,987,TRUE,"0391","01","C",9,"P",6784
"358","0392_01","Earth",FALSE,"TRAPPIST-1e",48,FALSE,0,111,0,1508,0,FALSE,"0392","01","E",24,"P",1619
"359","0395_01","Europa",FALSE,"55 Cancri e",31,TRUE,0,11003,552,8157,5688,FALSE,"0395","01","B",17,"P",25400
"360","0395_02","Europa",FALSE,"55 Cancri e",61,FALSE,1,608,0,3835,1,FALSE,"0395","02","B",17,"P",4445
"361","0396_01","Earth",TRUE,"TRAPPIST-1e",18,FALSE,0,0,0,0,0,TRUE,"0396","01","G",59,"S",0
"362","0397_01","Mars",TRUE,"TRAPPIST-1e",45,FALSE,0,0,0,0,0,TRUE,"0397","01","F",69,"S",0
"363","0398_01","Mars",FALSE,"TRAPPIST-1e",22,FALSE,28,420,36,6011,3,FALSE,"0398","01","D",13,"S",6498
"364","0401_01","Mars",FALSE,"TRAPPIST-1e",30,TRUE,1056,0,0,0,0,FALSE,"0401","01","D",14,"S",1056
"365","0401_02","Mars",FALSE,"TRAPPIST-1e",30,FALSE,1770,0,0,13,0,FALSE,"0401","02","D",14,"S",1783
"366","0402_01","Unknown",TRUE,"55 Cancri e",32,TRUE,0,0,0,0,0,TRUE,"0402","01","D",15,"S",0
"367","0403_01","Mars",FALSE,"TRAPPIST-1e",43,TRUE,353,896,0,0,2,TRUE,"0403","01","D",13,"P",1251
"368","0405_01","Earth",FALSE,"55 Cancri e",17,FALSE,177,425.475178241352,0,310,7,FALSE,"0405","01","F",89,"P",919.475178241352
"369","0407_01","Earth",FALSE,"TRAPPIST-1e",23,FALSE,219.598890210067,21,0,0,1699,FALSE,"0407","01","G",69,"P",1939.59889021007
"370","0407_02","Earth",FALSE,"TRAPPIST-1e",20,FALSE,0,465,0,5,223,FALSE,"0407","02","F",90,"P",693
"371","0407_03","Earth",TRUE,"TRAPPIST-1e",39,FALSE,0,0,0,0,0,FALSE,"0407","03","G",69,"P",0
"372","0408_01","Mars",FALSE,"TRAPPIST-1e",35,FALSE,1134,113,52,0,0,FALSE,"0408","01","E",25,"P",1299
"373","0409_01","Mars",FALSE,"TRAPPIST-1e",31,FALSE,0,0,1116,2,0,FALSE,"0409","01","F",71,"S",1118
"374","0410_01","Earth",FALSE,"55 Cancri e",21,FALSE,0,150,0,567,0,FALSE,"0410","01","F",72,"S",717
"375","0411_01","Earth",FALSE,"TRAPPIST-1e",16,FALSE,691,0,101,140,0,FALSE,"0411","01","F",91,"P",932
"376","0412_01","Europa",FALSE,"TRAPPIST-1e",60,FALSE,0,7255,5952,1537,0,TRUE,"0412","01","C",11,"P",14744
"377","0413_01","Earth",FALSE,"TRAPPIST-1e",18,FALSE,0,157,0,352,60,FALSE,"0413","01","F",92,"P",569
"378","0415_01","Earth",TRUE,"TRAPPIST-1e",42,FALSE,0,0,0,0,0,FALSE,"0415","01","G",60,"S",0
"379","0417_01","Europa",TRUE,"55 Cancri e",68,FALSE,0,0,0,0,0,TRUE,"0417","01","B",18,"P",0
"380","0417_02","Europa",FALSE,"55 Cancri e",22,FALSE,0,1170,0,5467,1241,FALSE,"0417","02","B",18,"P",7878
"381","0417_03","Europa",TRUE,"TRAPPIST-1e",59,FALSE,0,0,0,0,0,TRUE,"0417","03","B",18,"P",0
"383","0425_01","Mars",FALSE,"TRAPPIST-1e",37,FALSE,1094,2,26,34,1,FALSE,"0425","01","F",96,"P",1157
"384","0425_02","Mars",TRUE,"TRAPPIST-1e",3,FALSE,0,0,0,0,0,TRUE,"0425","02","F",96,"P",0
"385","0425_03","Mars",TRUE,"TRAPPIST-1e",31,FALSE,0,0,0,0,0,TRUE,"0425","03","F",96,"P",0
"386","0427_01","Europa",FALSE,"TRAPPIST-1e",31,FALSE,417,425.475178241352,7185,562,792,TRUE,"0427","01","E",26,"P",9381.47517824135
"387","0428_01","Europa",FALSE,"TRAPPIST-1e",29,FALSE,0,4118,0,715,3139,TRUE,"0428","01","C",16,"S",7972
"388","0429_01","Europa",FALSE,"55 Cancri e",20,FALSE,2,10116,0,2,225,TRUE,"0429","01","A",5,"S",10345
"389","0429_02","Europa",TRUE,"55 Cancri e",46,FALSE,0,0,0,0,0,TRUE,"0429","02","A",5,"S",0
"390","0430_01","Earth",FALSE,"TRAPPIST-1e",29,FALSE,0,1026,0,16,0,TRUE,"0430","01","F",75,"S",1042
"391","0431_01","Mars",TRUE,"TRAPPIST-1e",43,FALSE,0,0,0,0,0,TRUE,"0431","01","F",97,"P",0
"392","0432_01","Mars",FALSE,"TRAPPIST-1e",17,FALSE,1483,10,0,0,0,FALSE,"0432","01","F",76,"S",1493
"394","0433_02","Europa",FALSE,"TRAPPIST-1e",47,FALSE,4,891,0,2962,3656,FALSE,"0433","02","B",20,"P",7513
"395","0434_01","Mars",TRUE,"TRAPPIST-1e",45,FALSE,0,0,0,0,0,TRUE,"0434","01","F",77,"S",0
"396","0435_01","Earth",TRUE,"TRAPPIST-1e",17,FALSE,0,0,0,0,0,TRUE,"0435","01","G",62,"S",0
"397","0436_01","Earth",FALSE,"55 Cancri e",10,FALSE,0,0,0,0,0,TRUE,"0436","01","G",63,"S",0
"398","0436_02","Earth",FALSE,"PSO J318.5-22",56,FALSE,46,11,0,622,0,FALSE,"0436","02","G",63,"S",679
"399","0437_01","Earth",FALSE,"TRAPPIST-1e",39,FALSE,382,0,22,467,0,FALSE,"0437","01","F",78,"S",871
"400","0437_02","Earth",FALSE,"PSO J318.5-22",40,FALSE,7,0,840,26,0,FALSE,"0437","02","F",78,"S",873
"401","0438_01","Europa",TRUE,"TRAPPIST-1e",40,FALSE,219.598890210067,0,0,0,0,TRUE,"0438","01","B",13,"S",219.598890210067
"402","0439_01","Europa",FALSE,"55 Cancri e",34,FALSE,219.598890210067,5637,45,1936,56,FALSE,"0439","01","C",13,"P",7893.59889021007
"403","0441_01","Earth",FALSE,"55 Cancri e",32,FALSE,0,0,0,722,0,FALSE,"0441","01","F",79,"S",722
"404","0442_01","Earth",FALSE,"TRAPPIST-1e",35,FALSE,7,1043,0,0,0,FALSE,"0442","01","F",98,"P",1050
"405","0444_01","Mars",FALSE,"TRAPPIST-1e",32,TRUE,2484,429,102,0,0,FALSE,"0444","01","D",15,"P",3015
"406","0444_02","Unknown",FALSE,"TRAPPIST-1e",26,TRUE,1869,0,136,0,0,FALSE,"0444","02","F",99,"P",2005
"407","0445_01","Earth",FALSE,"TRAPPIST-1e",25,FALSE,1352,0,0,24,799,FALSE,"0445","01","F",80,"S",2175
"408","0445_02","Unknown",FALSE,"TRAPPIST-1e",26,FALSE,0,0,0,77,715,FALSE,"0445","02","E",25,"S",792
"409","0446_01","Europa",TRUE,"55 Cancri e",22,FALSE,0,0,0,0,0,TRUE,"0446","01","B",21,"P",0
"410","0447_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,9,0,795,0,0,TRUE,"0447","01","F",81,"S",804
"411","0448_01","Earth",FALSE,"TRAPPIST-1e",24,FALSE,757,0,0,32,0,FALSE,"0448","01","E",27,"P",789
"412","0448_02","Earth",TRUE,"PSO J318.5-22",32,FALSE,0,0,0,0,0,TRUE,"0448","02","G",71,"P",0
"413","0449_01","Earth",TRUE,"TRAPPIST-1e",11,FALSE,0,0,0,0,0,TRUE,"0449","01","G",64,"S",0
"414","0452_01","Mars",TRUE,"TRAPPIST-1e",22,FALSE,0,0,0,0,0,TRUE,"0452","01","E",26,"S",0
"415","0453_01","Europa",TRUE,"TRAPPIST-1e",19,FALSE,0,0,0,0,0,TRUE,"0453","01","B",14,"S",0
"417","0453_03","Europa",TRUE,"TRAPPIST-1e",74,FALSE,0,0,0,0,0,TRUE,"0453","03","B",14,"S",0
"419","0454_02","Europa",TRUE,"TRAPPIST-1e",42,FALSE,0,0,0,0,0,TRUE,"0454","02","B",15,"S",0
"420","0454_03","Europa",TRUE,"TRAPPIST-1e",43,FALSE,0,0,0,0,0,TRUE,"0454","03","B",15,"S",0
"421","0456_01","Earth",FALSE,"TRAPPIST-1e",55,FALSE,210,185,188,59,73,FALSE,"0456","01","F",83,"S",715
"422","0457_01","Earth",FALSE,"PSO J318.5-22",19,FALSE,0,0,747,26,0,TRUE,"0457","01","G",72,"P",773
"423","0457_02","Earth",TRUE,"TRAPPIST-1e",6,FALSE,0,0,0,0,0,FALSE,"0457","02","G",72,"P",0
"424","0457_03","Earth",FALSE,"TRAPPIST-1e",7,FALSE,0,0,0,0,0,FALSE,"0457","03","G",72,"P",0
"425","0458_01","Europa",TRUE,"55 Cancri e",28,FALSE,0,0,0,0,0,TRUE,"0458","01","D",16,"S",0
"426","0459_01","Earth",FALSE,"TRAPPIST-1e",15,FALSE,2156,0,0,59,2,FALSE,"0459","01","F",84,"S",2217
"427","0460_01","Earth",TRUE,"PSO J318.5-22",24,FALSE,0,0,0,0,0,TRUE,"0460","01","G",65,"S",0
"428","0461_01","Earth",FALSE,"PSO J318.5-22",31,FALSE,0,869,0,0,0,TRUE,"0461","01","E",27,"S",869
"429","0461_02","Earth",FALSE,"TRAPPIST-1e",22,FALSE,0,70,182,612,20,TRUE,"0461","02","F",85,"S",884
"430","0461_03","Earth",FALSE,"55 Cancri e",1,FALSE,0,0,0,0,0,TRUE,"0461","03","G",66,"S",0
"431","0462_01","Earth",TRUE,"Unknown",50,FALSE,0,0,0,0,0,FALSE,"0462","01","G",67,"S",0
"432","0463_01","Mars",FALSE,"TRAPPIST-1e",34,FALSE,865,0,257,296.987837123215,35,FALSE,"0463","01","F",100,"P",1453.98783712322
"433","0463_02","Mars",FALSE,"TRAPPIST-1e",14,FALSE,928,852,81,0,0,FALSE,"0463","02","F",100,"P",1861
"434","0465_01","Earth",FALSE,"TRAPPIST-1e",19,FALSE,4,10,0,1178,428,FALSE,"0465","01","E",28,"P",1620
"436","0466_01","Earth",FALSE,"TRAPPIST-1e",36,FALSE,0,0,863,1,1,FALSE,"0466","01","F",101,"P",865
"438","0470_01","Mars",TRUE,"55 Cancri e",25,FALSE,0,0,0,0,285.502841284525,TRUE,"0470","01","F",86,"S",285.502841284525
"439","0470_02","Unknown",TRUE,"TRAPPIST-1e",36,FALSE,0,0,0,0,0,TRUE,"0470","02","F",86,"S",0
"440","0471_01","Europa",FALSE,"TRAPPIST-1e",16,FALSE,0,45,2,5183,170,FALSE,"0471","01","B",22,"P",5400
"441","0471_02","Europa",FALSE,"55 Cancri e",30,FALSE,0,7972,0,0,4,TRUE,"0471","02","B",22,"P",7976
"442","0472_01","Earth",FALSE,"PSO J318.5-22",37,FALSE,0,10,544,9,299,FALSE,"0472","01","F",87,"S",862
"443","0474_01","Earth",TRUE,"55 Cancri e",15,FALSE,0,0,0,0,0,TRUE,"0474","01","G",69,"S",0
"444","0475_01","Earth",FALSE,"TRAPPIST-1e",36,FALSE,0,0,38,9,943,FALSE,"0475","01","E",29,"P",990
"445","0476_01","Mars",FALSE,"PSO J318.5-22",27,FALSE,219.598890210067,6,145,144,0,FALSE,"0476","01","F",103,"P",514.598890210067
"446","0476_02","Mars",TRUE,"TRAPPIST-1e",27,FALSE,0,0,0,0,0,TRUE,"0476","02","F",103,"P",0
"447","0476_03","Mars",TRUE,"TRAPPIST-1e",12,FALSE,0,0,0,0,0,TRUE,"0476","03","F",103,"P",0
"448","0477_01","Earth",FALSE,"TRAPPIST-1e",22,FALSE,0,5,0,1619,0,FALSE,"0477","01","E",30,"P",1624
"449","0480_01","Earth",FALSE,"TRAPPIST-1e",27,FALSE,219.598890210067,34,23,0,275,FALSE,"0480","01","G",74,"P",551.598890210067
"450","0481_01","Earth",TRUE,"TRAPPIST-1e",13,FALSE,0,0,0,0,0,TRUE,"0481","01","G",70,"S",0
